seed,model,phase,TF,R,I,Align,H
12445,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12445,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12445,success_fed_thirdfactor,1,0.95,0.7515000000000095,0.32,0.4,0.64
12445,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12445,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12445,success_fed_thirdfactor,4,0.95,0.9310000000000003,0.32,0.4,0.64
12445,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12445,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,1,0.95,0.5040199999999997,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,5,0.95,0.5051199999999998,0.32,0.4,0.64
12445,ethicalsense_fed_thirdfactor,6,0.95,0.50006,0.32,0.4,0.64
12445,ethicalsense_plus_idealgap,1,0.43725491005349126,0.6346369468683617,0.7541684068902924,0.7907515662012634,0.3854911145129384
12445,ethicalsense_plus_idealgap,2,0.4675693839142782,0.6601469199481738,0.8229325954480714,0.8526393359032648,0.3447453984247325
12445,ethicalsense_plus_idealgap,3,0.48531441280216525,0.7047369578410918,0.8609285027770748,0.8868356524993677,0.32269927439112395
12445,ethicalsense_plus_idealgap,4,0.4942629106670973,0.823407952673323,0.878734319862996,0.9028608878766967,0.31266567854117855
12445,ethicalsense_plus_idealgap,5,0.5005060778402196,0.94,0.893424124976225,0.916081712478603,0.3038517954732411
12445,ethicalsense_plus_idealgap,6,0.5005060778402196,0.9398401361874643,0.893424124976225,0.916081712478603,0.3038517954732411
12446,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12446,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12446,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12446,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12446,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12446,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12446,success_fed_thirdfactor,1,0.95,0.8155000000000083,0.32,0.4,0.64
12446,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12446,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12446,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12446,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12446,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,2,0.95,0.50006,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,4,0.95,0.5025599999999999,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,5,0.95,0.5026199999999998,0.32,0.4,0.64
12446,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12446,ethicalsense_plus_idealgap,1,0.4286006517746453,0.5319004843925934,0.7322709364727532,0.7710438428254776,0.39893649871574965
12446,ethicalsense_plus_idealgap,2,0.44670171502909883,0.5064953271304983,0.7748616735420556,0.8093755061878495,0.3733820564741683
12446,ethicalsense_plus_idealgap,3,0.4560461327716137,0.5172857252009349,0.7968485388185612,0.8291636849367046,0.36018993730826476
12446,ethicalsense_plus_idealgap,4,0.4631962700765407,0.5,0.8120564947600113,0.8428508452840096,0.35138834305154093
12446,ethicalsense_plus_idealgap,5,0.4631962700765407,0.50121808474214,0.8120564947600113,0.8428508452840096,0.35138834305154093
12446,ethicalsense_plus_idealgap,6,0.4638835154854945,0.5018820412566865,0.8136735427810792,0.8443061885029706,0.35041811423890024
12447,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12447,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12447,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12447,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12447,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12447,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12447,success_fed_thirdfactor,1,0.95,0.8320000000000095,0.32,0.4,0.64
12447,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12447,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12447,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12447,success_fed_thirdfactor,5,0.95,0.920000000000001,0.32,0.4,0.64
12447,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,2,0.95,0.5004199999999996,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,3,0.95,0.5105399999999993,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,4,0.95,0.5013999999999998,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,5,0.95,0.5016399999999996,0.32,0.4,0.64
12447,ethicalsense_fed_thirdfactor,6,0.95,0.5065799999999996,0.32,0.4,0.64
12447,ethicalsense_plus_idealgap,1,0.44198325092258406,0.5685228005339281,0.7575819171393928,0.7938237254254537,0.3849854078991132
12447,ethicalsense_plus_idealgap,2,0.4598606466997285,0.5861892404465299,0.7976095753711621,0.8298486178340461,0.36137617344411826
12447,ethicalsense_plus_idealgap,3,0.47445149303887424,0.5480729965250111,0.8264069598277151,0.8557662638449437,0.34520454650906207
12447,ethicalsense_plus_idealgap,4,0.47513412917170916,0.5268760224478097,0.8264069598277151,0.8557662638449437,0.34552578704216086
12447,ethicalsense_plus_idealgap,5,0.47513412917170916,0.5124961625948317,0.8264069598277151,0.8557662638449437,0.34552578704216086
12447,ethicalsense_plus_idealgap,6,0.47513412917170916,0.5128584494791673,0.8264069598277151,0.8557662638449437,0.34552578704216086
12448,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12448,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12448,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12448,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12448,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12448,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12448,success_fed_thirdfactor,1,0.95,0.8110000000000088,0.32,0.4,0.64
12448,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12448,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12448,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12448,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12448,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,1,0.95,0.5025599999999999,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,2,0.95,0.5063999999999997,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,3,0.95,0.5117599999999993,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,4,0.95,0.5038399999999998,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,5,0.95,0.50128,0.32,0.4,0.64
12448,ethicalsense_fed_thirdfactor,6,0.95,0.50128,0.32,0.4,0.64
12448,ethicalsense_plus_idealgap,1,0.4463684862396028,0.60892033303644,0.7778786484546132,0.8120907836091514,0.3708116629961221
12448,ethicalsense_plus_idealgap,2,0.4603079730223476,0.5847064440617733,0.8086277708375905,0.8397649937538311,0.3527721235757378
12448,ethicalsense_plus_idealgap,3,0.4734265900826361,0.6076789241882302,0.8394951050970934,0.8675455945873837,0.3342517230200362
12448,ethicalsense_plus_idealgap,4,0.47479034072549825,0.5805077058129071,0.8427039301391219,0.8704335371252094,0.3323264279948191
12448,ethicalsense_plus_idealgap,5,0.47479034072549825,0.5839986053786176,0.8427039301391219,0.8704335371252094,0.3323264279948191
12448,ethicalsense_plus_idealgap,6,0.47479034072549825,0.5663378962107902,0.8427039301391219,0.8704335371252094,0.3323264279948191
12449,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12449,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12449,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12449,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12449,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12449,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12449,success_fed_thirdfactor,1,0.95,0.8100000000000097,0.32,0.4,0.64
12449,success_fed_thirdfactor,2,0.95,0.935,0.32,0.4,0.64
12449,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12449,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12449,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12449,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,2,0.95,0.5028599999999996,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,3,0.95,0.5013399999999999,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12449,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12449,ethicalsense_plus_idealgap,1,0.4496364700599304,0.5680020575717039,0.7555258704226341,0.7919732833803704,0.39023176016068295
12449,ethicalsense_plus_idealgap,2,0.4608320397614229,0.5223449761783936,0.7798364243292388,0.8138527818963147,0.3760518204243367
12449,ethicalsense_plus_idealgap,3,0.476498989139079,0.5217115593457133,0.8166998346296062,0.8470298511666451,0.3539337742441166
12449,ethicalsense_plus_idealgap,4,0.476498989139079,0.5012250497519444,0.8166998346296062,0.8470298511666451,0.3539337742441166
12449,ethicalsense_plus_idealgap,5,0.476498989139079,0.5074755472713883,0.8166998346296062,0.8470298511666451,0.3539337742441166
12449,ethicalsense_plus_idealgap,6,0.476498989139079,0.5180793284191637,0.8166998346296062,0.8470298511666451,0.3539337742441166
12450,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12450,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12450,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12450,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12450,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12450,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12450,success_fed_thirdfactor,1,0.95,0.8255000000000081,0.32,0.4,0.64
12450,success_fed_thirdfactor,2,0.95,0.9380000000000001,0.32,0.4,0.64
12450,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12450,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12450,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12450,success_fed_thirdfactor,6,0.95,0.935,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,1,0.95,0.5028599999999996,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,3,0.95,0.5001199999999999,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,5,0.95,0.5038399999999998,0.32,0.4,0.64
12450,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12450,ethicalsense_plus_idealgap,1,0.4401456523239743,0.5607897075237699,0.7558640661289382,0.7922776595160446,0.38549493642577914
12450,ethicalsense_plus_idealgap,2,0.46335883943370915,0.5567956588403762,0.8082009384901501,0.8393808446411353,0.3545492912943317
12450,ethicalsense_plus_idealgap,3,0.47051750322837144,0.5087343882566027,0.8250448533011199,0.8545403679710081,0.3444429424077497
12450,ethicalsense_plus_idealgap,4,0.47051750322837144,0.5016132400794694,0.8250448533011199,0.8545403679710081,0.3444429424077497
12450,ethicalsense_plus_idealgap,5,0.47051750322837144,0.5114391819987938,0.8250448533011199,0.8545403679710081,0.3444429424077497
12450,ethicalsense_plus_idealgap,6,0.47051750322837144,0.5064610339120897,0.8250448533011199,0.8545403679710081,0.3444429424077497
12451,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12451,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12451,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12451,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12451,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12451,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12451,success_fed_thirdfactor,1,0.95,0.869500000000008,0.32,0.4,0.64
12451,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12451,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12451,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12451,success_fed_thirdfactor,5,0.95,0.9370000000000003,0.32,0.4,0.64
12451,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,1,0.95,0.5025599999999999,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,3,0.95,0.5051199999999998,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12451,ethicalsense_fed_thirdfactor,6,0.95,0.5025599999999999,0.32,0.4,0.64
12451,ethicalsense_plus_idealgap,1,0.452541964372371,0.6298121632454555,0.7583998534660653,0.7945598681194591,0.38929986516708703
12451,ethicalsense_plus_idealgap,2,0.4862049267999958,0.7315619942428078,0.8334019018985472,0.8620617117086927,0.34513962050468955
12451,ethicalsense_plus_idealgap,3,0.5021202405599724,0.8243012842771354,0.8689121699569303,0.8940209529612376,0.3242209654744426
12451,ethicalsense_plus_idealgap,4,0.512834350635936,0.937,0.8924378316778195,0.9151940485100378,0.31044237025112587
12451,ethicalsense_plus_idealgap,5,0.512834350635936,0.94,0.8924378316778195,0.9151940485100378,0.31044237025112587
12451,ethicalsense_plus_idealgap,6,0.512834350635936,0.9398386567475168,0.8924378316778195,0.9151940485100378,0.31044237025112587
12452,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12452,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12452,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12452,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12452,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12452,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12452,success_fed_thirdfactor,1,0.95,0.759000000000009,0.32,0.4,0.64
12452,success_fed_thirdfactor,2,0.95,0.9325000000000001,0.32,0.4,0.64
12452,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12452,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12452,success_fed_thirdfactor,5,0.95,0.9360000000000002,0.32,0.4,0.64
12452,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,1,0.95,0.5038399999999998,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,2,0.95,0.5083399999999991,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12452,ethicalsense_fed_thirdfactor,6,0.95,0.5051199999999998,0.32,0.4,0.64
12452,ethicalsense_plus_idealgap,1,0.458902541291376,0.688548235880618,0.7912596314206991,0.8241336682786294,0.3660052554711477
12452,ethicalsense_plus_idealgap,2,0.4837600003555971,0.7687949100781306,0.8480527854751153,0.8752475069276037,0.3322683600225423
12452,ethicalsense_plus_idealgap,3,0.5020159548937452,0.9357078502194398,0.8910079726236988,0.913907175361329,0.30649524773339204
12452,ethicalsense_plus_idealgap,4,0.5027006956145719,0.937,0.8926191272609382,0.9153572145348445,0.3055285549510484
12452,ethicalsense_plus_idealgap,5,0.5027006956145719,0.9385,0.8926191272609382,0.9153572145348445,0.3055285549510484
12452,ethicalsense_plus_idealgap,6,0.5027006956145719,0.9385,0.8926191272609382,0.9153572145348445,0.3055285549510484
12453,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12453,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12453,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12453,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12453,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12453,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12453,success_fed_thirdfactor,1,0.95,0.7765000000000093,0.32,0.4,0.64
12453,success_fed_thirdfactor,2,0.95,0.9390000000000002,0.32,0.4,0.64
12453,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12453,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12453,success_fed_thirdfactor,5,0.95,0.9380000000000001,0.32,0.4,0.64
12453,success_fed_thirdfactor,6,0.95,0.9330000000000002,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,2,0.95,0.5013399999999999,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,4,0.95,0.5038399999999998,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,5,0.95,0.5027999999999997,0.32,0.4,0.64
12453,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12453,ethicalsense_plus_idealgap,1,0.45766126216702435,0.6517628959038736,0.7825150687413968,0.8162635618672573,0.3724167742619527
12453,ethicalsense_plus_idealgap,2,0.4799883127298243,0.6909947221957402,0.8328576246870162,0.8615718622183154,0.3426495768291273
12453,ethicalsense_plus_idealgap,3,0.4963306412387145,0.8016307258995871,0.867612513121559,0.8928512618094041,0.3225361736150883
12453,ethicalsense_plus_idealgap,4,0.505457580018218,0.9214952227714895,0.8890876631909784,0.9121788968718816,0.30965108357343646
12453,ethicalsense_plus_idealgap,5,0.5068350275358606,0.94,0.892328716173667,0.9150958445563013,0.3077064517838233
12453,ethicalsense_plus_idealgap,6,0.5068350275358606,0.9376924653713027,0.892328716173667,0.9150958445563013,0.3077064517838233
12454,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12454,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12454,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12454,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12454,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12454,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12454,success_fed_thirdfactor,1,0.95,0.8200000000000088,0.32,0.4,0.64
12454,success_fed_thirdfactor,2,0.95,0.935,0.32,0.4,0.64
12454,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12454,success_fed_thirdfactor,4,0.95,0.9370000000000003,0.32,0.4,0.64
12454,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12454,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,1,0.95,0.5041999999999995,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,3,0.95,0.5001199999999999,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,4,0.95,0.5077399999999996,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12454,ethicalsense_fed_thirdfactor,6,0.95,0.5001199999999999,0.32,0.4,0.64
12454,ethicalsense_plus_idealgap,1,0.45565764544044096,0.6588427132660699,0.7859670645097937,0.8193703580588145,0.3687122991876664
12454,ethicalsense_plus_idealgap,2,0.4674317511713211,0.6202819483229441,0.811564030810645,0.8424076277295807,0.3537754817850467
12454,ethicalsense_plus_idealgap,3,0.4790669125214792,0.6175056142011902,0.8389408810463108,0.8670467929416799,0.3373493716436472
12454,ethicalsense_plus_idealgap,4,0.4887000152256699,0.715915217710138,0.8600006568665193,0.8860005911798676,0.32503477578945245
12454,ethicalsense_plus_idealgap,5,0.4921555176357164,0.7520100454564292,0.868131250772511,0.8933181256952601,0.3201564194458574
12454,ethicalsense_plus_idealgap,6,0.49488609174717857,0.7875118286441082,0.874556131034775,0.8991005179312976,0.316301491288499
12455,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12455,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12455,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12455,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12455,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12455,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12455,success_fed_thirdfactor,1,0.95,0.7210000000000104,0.32,0.4,0.64
12455,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12455,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12455,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12455,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12455,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,1,0.95,0.5077999999999996,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,2,0.95,0.5092599999999994,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,4,0.95,0.5038399999999998,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,5,0.95,0.5038399999999998,0.32,0.4,0.64
12455,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12455,ethicalsense_plus_idealgap,1,0.44797225047828987,0.6280669680420481,0.7733476292220355,0.8080128662998319,0.3751911909650969
12455,ethicalsense_plus_idealgap,2,0.4732796362922938,0.6809134548615811,0.8290441901177209,0.8581397711059487,0.34254330027866803
12455,ethicalsense_plus_idealgap,3,0.48686300835179713,0.70836344529963,0.8610050655518463,0.8869045589966615,0.3233667750181926
12455,ethicalsense_plus_idealgap,4,0.4916644609545352,0.7826974564349952,0.8723026010877005,0.8970723409789301,0.31658825369668014
12455,ethicalsense_plus_idealgap,5,0.49782679016675707,0.8795215081620285,0.8868021992341051,0.9101219793106942,0.3078884948088374
12455,ethicalsense_plus_idealgap,6,0.5005695625996003,0.9355000000000001,0.8932557814290303,0.9159302032861268,0.30401634549188233
12456,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12456,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12456,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12456,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12456,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12456,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12456,success_fed_thirdfactor,1,0.95,0.7030000000000104,0.32,0.4,0.64
12456,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12456,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12456,success_fed_thirdfactor,4,0.95,0.9325000000000001,0.32,0.4,0.64
12456,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12456,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12456,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12456,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12456,ethicalsense_fed_thirdfactor,3,0.95,0.5026799999999998,0.32,0.4,0.64
12456,ethicalsense_fed_thirdfactor,4,0.95,0.5025599999999999,0.32,0.4,0.64
