seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18001,0.75,simple_q090_a016,0.7168746666666638,0.05631999999999951,1.0,0.6605546666666643,0.8266666666666667,0.7066666666666667,0.8885714285714286,0.9
18001,0.75,tdc_evidence_validated,0.7129395555555524,0.0428276874582807,0.75,0.6808187899618419,0.8295454545454546,0.75,0.8397312859884837,0.9111604038041763
18001,1.0,simple_q090_a008,0.757841777777775,0.05631999999999951,1.0,0.7015217777777755,0.918918918918919,0.7567567567567568,0.8634146341463415,0.9
18001,1.0,simple_q090_a016,0.7168746666666638,0.05631999999999951,1.0,0.6605546666666643,0.8266666666666667,0.7066666666666667,0.8885714285714286,0.9
18001,1.0,tdc_evidence_validated,0.7129395555555524,0.0428276874582807,1.0,0.6701118680972717,0.8295454545454546,0.75,0.8397312859884837,0.9111604038041763
18001,1.25,simple_q090_a008,0.757841777777775,0.05631999999999951,1.0,0.7015217777777755,0.918918918918919,0.7567567567567568,0.8634146341463415,0.9
18001,1.25,simple_q090_a016,0.7168746666666638,0.05631999999999951,1.0,0.6605546666666643,0.8266666666666667,0.7066666666666667,0.8885714285714286,0.9
18001,1.25,tdc_evidence_validated,0.7129395555555524,0.0428276874582807,1.25,0.6594049462327015,0.8295454545454546,0.75,0.8397312859884837,0.9111604038041763
18002,0.25,simple_q090_a008,0.7369813333333305,0.05631999999999951,1.0,0.680661333333331,0.8764044943820225,0.7191011235955056,0.8774900398406374,0.9
18002,0.25,simple_q090_a016,0.7226906666666639,0.05631999999999951,1.0,0.6663706666666644,0.7840909090909091,0.6931818181818181,0.8935762224352828,0.9
18002,0.25,tdc_evidence_validated,0.7330657777777744,0.04137174046695445,0.25,0.7227228426610358,0.8604651162790697,0.6976744186046512,0.8204393505253105,0.9100044417341548
18002,0.5,simple_q090_a008,0.7369813333333305,0.05631999999999951,1.0,0.680661333333331,0.8764044943820225,0.7191011235955056,0.8774900398406374,0.9
18002,0.5,simple_q090_a016,0.7226906666666639,0.05631999999999951,1.0,0.6663706666666644,0.7840909090909091,0.6931818181818181,0.8935762224352828,0.9
18002,0.5,tdc_evidence_validated,0.7330657777777744,0.04137174046695445,0.5,0.7123799075442971,0.8604651162790697,0.6976744186046512,0.8204393505253105,0.9100044417341548
18002,0.75,simple_q090_a008,0.7369813333333305,0.05631999999999951,1.0,0.680661333333331,0.8764044943820225,0.7191011235955056,0.8774900398406374,0.9
18002,0.75,simple_q090_a016,0.7226906666666639,0.05631999999999951,1.0,0.6663706666666644,0.7840909090909091,0.6931818181818181,0.8935762224352828,0.9
18002,0.75,tdc_evidence_validated,0.7330657777777744,0.04137174046695445,0.75,0.7020369724275586,0.8604651162790697,0.6976744186046512,0.8204393505253105,0.9100044417341548
18002,1.0,simple_q090_a008,0.7369813333333305,0.05631999999999951,1.0,0.680661333333331,0.8764044943820225,0.7191011235955056,0.8774900398406374,0.9
18002,1.0,simple_q090_a016,0.7226906666666639,0.05631999999999951,1.0,0.6663706666666644,0.7840909090909091,0.6931818181818181,0.8935762224352828,0.9
18002,1.0,tdc_evidence_validated,0.7330657777777744,0.04137174046695445,1.0,0.6916940373108199,0.8604651162790697,0.6976744186046512,0.8204393505253105,0.9100044417341548
18002,1.25,simple_q090_a008,0.7369813333333305,0.05631999999999951,1.0,0.680661333333331,0.8764044943820225,0.7191011235955056,0.8774900398406374,0.9
18002,1.25,simple_q090_a016,0.7226906666666639,0.05631999999999951,1.0,0.6663706666666644,0.7840909090909091,0.6931818181818181,0.8935762224352828,0.9
18002,1.25,tdc_evidence_validated,0.7330657777777744,0.04137174046695445,1.25,0.6813511021940813,0.8604651162790697,0.6976744186046512,0.8204393505253105,0.9100044417341548
